StockCode,Total_Sold,First_Sale,Last_Sale,Active_Days,Order_Count,Sales_Period,Days_Since_Last,Avg_Sales_Per_Day,Turnover_Rate,Is_Slow_Mover
22599,1489,2010-12-01 14:38:00,2011-12-08 17:54:00,70,70,373,4850,21.271428571428572,3.991957104557641,1
23331,1492,2011-08-10 16:01:00,2011-12-08 18:42:00,81,81,121,4850,18.419753086419753,12.330578512396695,1
22115,1495,2010-12-01 12:03:00,2011-12-08 15:31:00,183,183,373,4850,8.169398907103826,4.008042895442359,1
23371,1498,2011-09-22 12:02:00,2011-12-09 11:34:00,132,133,78,4850,11.348484848484848,19.205128205128204,1
22130,1505,2010-12-01 11:57:00,2011-12-08 19:57:00,88,88,373,4850,17.102272727272727,4.03485254691689,1
22075,1538,2010-12-01 11:45:00,2011-12-09 12:20:00,120,120,374,4850,12.816666666666666,4.112299465240642,1
22600,1538,2010-12-01 13:54:00,2011-12-08 15:41:00,143,143,373,4850,10.755244755244755,4.1233243967828415,1
23135,1538,2011-04-19 16:52:00,2011-12-08 18:25:00,42,42,234,4850,36.61904761904762,6.572649572649572,1
85053,1541,2010-12-09 11:28:00,2011-12-09 12:00:00,233,233,366,4850,6.613733905579399,4.2103825136612025,1
23681,1547,2011-11-06 12:36:00,2011-12-09 12:20:00,118,118,33,4850,13.110169491525424,46.878787878787875,1
46000S,1551,2010-12-01 14:41:00,2011-12-08 15:29:00,182,182,373,4850,8.521978021978022,4.158176943699732,1
22941,1570,2010-12-01 10:03:00,2011-12-09 12:19:00,253,253,374,4850,6.205533596837944,4.197860962566845,1
22095,1571,2010-12-01 13:24:00,2011-12-09 11:34:00,102,102,373,4850,15.401960784313726,4.2117962466487935,1
21770,1574,2011-03-24 12:11:00,2011-12-08 17:37:00,341,341,260,4850,4.6158357771261,6.053846153846154,1
22755,1574,2010-12-01 14:41:00,2011-12-09 11:20:00,192,193,373,4850,8.197916666666666,4.2198391420911525,1
21786,1586,2010-12-01 10:19:00,2011-12-08 19:57:00,88,88,373,4850,18.022727272727273,4.2520107238605895,1
23498,1587,2011-11-25 10:58:00,2011-12-09 12:21:00,86,86,15,4850,18.453488372093023,105.8,1
23227,1592,2011-05-26 12:00:00,2011-12-08 17:54:00,87,87,197,4850,18.298850574712645,8.081218274111675,1
23352,1593,2011-08-04 16:17:00,2011-12-09 09:38:00,162,162,127,4850,9.833333333333334,12.543307086614174,1
23213,1594,2011-06-02 09:04:00,2011-12-08 15:41:00,121,121,190,4850,13.173553719008265,8.389473684210527,1
22690,1595,2010-12-05 16:24:00,2011-12-08 19:29:00,260,261,369,4850,6.134615384615385,4.322493224932249,1
22064,1602,2010-12-01 10:52:00,2011-12-08 15:51:00,164,164,373,4850,9.768292682926829,4.294906166219839,1
22694,1608,2010-12-01 11:57:00,2011-12-09 11:34:00,303,303,373,4850,5.306930693069307,4.310991957104558,1
23551,1614,2011-09-01 15:56:00,2011-12-08 18:15:00,95,95,99,4850,16.989473684210527,16.303030303030305,1
22906,1621,2010-12-01 12:43:00,2011-12-09 12:20:00,186,187,373,4850,8.71505376344086,4.345844504021447,1
20978,1627,2010-12-01 16:57:00,2011-12-08 17:24:00,179,179,373,4850,9.089385474860336,4.361930294906166,1
20679,1630,2010-12-01 09:02:00,2011-12-08 15:54:00,270,270,373,4850,6.037037037037037,4.369973190348525,1
23156,1631,2011-03-25 11:01:00,2011-12-08 15:31:00,184,184,259,4850,8.86413043478261,6.297297297297297,1
23234,1632,2011-06-14 12:24:00,2011-12-08 15:37:00,232,232,178,4850,7.0344827586206895,9.168539325842696,1
22798,1642,2010-12-01 09:45:00,2011-12-09 10:20:00,188,188,374,4850,8.73404255319149,4.390374331550802,1
22432,1644,2010-12-02 10:39:00,2011-12-08 18:15:00,234,234,372,4850,7.0256410256410255,4.419354838709677,1
23251,1645,2011-06-14 10:00:00,2011-12-09 09:08:00,102,102,178,4850,16.127450980392158,9.241573033707866,1
22752,1651,2010-12-01 08:26:00,2011-12-08 18:22:00,297,297,373,4850,5.558922558922559,4.42627345844504,1
35471D,1654,2010-12-05 12:42:00,2011-12-09 11:20:00,137,137,369,4850,12.072992700729927,4.482384823848238,1
84971S,1654,2010-12-01 09:41:00,2011-12-09 11:56:00,114,114,374,4850,14.508771929824562,4.422459893048129,1
21524,1657,2010-12-01 13:54:00,2011-12-08 20:01:00,403,405,373,4850,4.11166253101737,4.442359249329758,1
23254,1657,2011-04-07 11:30:00,2011-12-09 12:50:00,276,276,247,4850,6.003623188405797,6.708502024291498,1
84596G,1660,2010-12-05 12:13:00,2011-12-08 15:31:00,158,158,369,4850,10.50632911392405,4.4986449864498645,1
23265,1665,2011-06-12 11:04:00,2011-12-08 15:41:00,246,246,180,4850,6.7682926829268295,9.25,1
23190,1678,2011-05-09 16:35:00,2011-12-09 11:34:00,179,179,214,4850,9.374301675977653,7.841121495327103,1
85066,1696,2010-12-02 17:41:00,2011-12-09 10:45:00,444,445,372,4850,3.81981981981982,4.559139784946237,1
23329,1701,2011-08-07 15:43:00,2011-12-08 18:42:00,215,215,124,4850,7.911627906976745,13.71774193548387,1
22343,1702,2010-12-02 13:49:00,2011-12-08 18:15:00,63,63,372,4850,27.015873015873016,4.575268817204301,1
22171,1706,2010-12-01 14:03:00,2011-12-09 11:26:00,304,304,373,4850,5.6118421052631575,4.57372654155496,1
20750,1711,2010-12-01 11:49:00,2011-12-09 11:59:00,365,365,374,4850,4.6876712328767125,4.574866310160428,1
23382,1712,2011-10-13 13:42:00,2011-12-09 11:34:00,162,163,57,4850,10.567901234567902,30.035087719298247,1
20749,1717,2010-12-01 11:21:00,2011-12-09 09:38:00,364,365,373,4850,4.717032967032967,4.603217158176943,1
23480,1717,2011-10-20 12:24:00,2011-12-09 12:19:00,173,173,50,4850,9.92485549132948,34.34,1
23552,1730,2011-11-25 10:58:00,2011-12-09 12:21:00,103,103,15,4850,16.796116504854368,115.33333333333333,1
22059,1739,2010-12-01 12:12:00,2011-12-09 11:20:00,142,142,373,4850,12.246478873239436,4.662198391420912,1
21901,1742,2010-12-02 14:09:00,2011-12-08 17:54:00,234,234,372,4850,7.444444444444445,4.682795698924731,1
22645,1748,2010-12-01 12:08:00,2011-12-09 11:20:00,231,233,373,4850,7.567099567099567,4.686327077747989,1
23194,1750,2011-03-02 12:10:00,2011-12-09 11:34:00,170,170,282,4850,10.294117647058824,6.205673758865248,1
23330,1751,2011-08-08 13:53:00,2011-12-08 18:42:00,195,195,123,4850,8.97948717948718,14.235772357723578,1
22670,1753,2010-12-01 12:22:00,2011-12-09 08:48:00,208,208,373,4850,8.427884615384615,4.6997319034852545,1
22624,1765,2010-12-01 12:58:00,2011-12-09 12:08:00,619,620,373,4850,2.851373182552504,4.7319034852546915,1
22331,1768,2010-12-03 14:30:00,2011-12-09 11:59:00,143,143,371,4850,12.363636363636363,4.765498652291105,1
23238,1775,2011-06-07 14:03:00,2011-12-09 12:09:00,233,233,185,4850,7.618025751072961,9.594594594594595,1
22745,1780,2010-12-01 08:34:00,2011-12-08 15:09:00,315,316,373,4850,5.650793650793651,4.772117962466488,1
23438,1782,2011-08-03 12:20:00,2011-12-09 10:20:00,98,98,128,4850,18.183673469387756,13.921875,1
22754,1800,2010-12-01 12:43:00,2011-12-09 11:20:00,193,194,373,4850,9.32642487046632,4.825737265415549,1
23229,1804,2011-06-14 12:09:00,2011-12-09 12:16:00,218,219,179,4850,8.275229357798166,10.078212290502794,1
21843,1808,2010-12-01 13:31:00,2011-12-08 19:28:00,420,421,373,4850,4.304761904761905,4.847184986595174,1
21034,1832,2010-12-01 11:49:00,2011-12-08 18:42:00,854,859,373,4850,2.1451990632318503,4.911528150134048,1
21216,1836,2010-12-02 11:41:00,2011-12-09 08:48:00,241,241,372,4850,7.618257261410788,4.935483870967742,1
23570,1836,2011-10-21 13:13:00,2011-12-09 12:19:00,229,231,49,4850,8.017467248908297,37.46938775510204,1
85014B,1841,2010-12-01 10:03:00,2011-12-08 15:54:00,303,303,373,4850,6.075907590759076,4.935656836461126,1
23193,1847,2011-03-02 12:10:00,2011-12-09 11:34:00,137,137,282,4850,13.481751824817518,6.549645390070922,1
20981,1849,2010-12-02 14:09:00,2011-12-09 08:59:00,208,208,372,4850,8.889423076923077,4.970430107526882,1
23550,1850,2011-07-18 11:42:00,2011-12-09 12:16:00,63,63,145,4850,29.365079365079364,12.758620689655173,1
23004,1853,2011-02-16 16:56:00,2011-12-09 08:48:00,123,123,296,4850,15.065040650406504,6.260135135135135,1
21809,1857,2010-12-01 15:35:00,2011-12-09 12:20:00,85,85,373,4850,21.847058823529412,4.978552278820375,1
23083,1859,2011-05-16 09:57:00,2011-12-08 17:37:00,209,209,207,4850,8.894736842105264,8.980676328502415,1
22748,1887,2010-12-01 08:34:00,2011-12-08 15:09:00,346,346,373,4850,5.453757225433526,5.058981233243967,1
21902,1902,2010-12-02 14:09:00,2011-12-08 16:18:00,161,161,372,4850,11.813664596273291,5.112903225806452,1
23437,1909,2011-08-22 15:05:00,2011-12-09 10:20:00,111,111,109,4850,17.1981981981982,17.513761467889907,1
21755,1923,2010-12-01 08:34:00,2011-12-09 12:00:00,555,555,374,4850,3.464864864864865,5.141711229946524,1
22750,1945,2010-12-01 11:57:00,2011-12-08 15:36:00,378,378,373,4850,5.145502645502646,5.214477211796247,1
22465,1958,2010-12-01 11:41:00,2011-12-09 11:56:00,159,159,374,4850,12.314465408805031,5.235294117647059,1
22227,1969,2010-12-01 12:50:00,2011-12-09 12:00:00,170,170,373,4850,11.58235294117647,5.278820375335121,1
48184,1972,2010-12-01 14:03:00,2011-12-08 19:29:00,354,356,373,4850,5.570621468926554,5.28686327077748,1
22431,1979,2010-12-02 10:39:00,2011-12-08 18:15:00,275,275,372,4850,7.196363636363636,5.31989247311828,1
22899,1981,2010-12-01 11:57:00,2011-12-09 12:50:00,259,259,374,4850,7.648648648648648,5.2967914438502675,1
22738,1991,2010-12-01 11:57:00,2011-12-08 15:09:00,176,176,373,4850,11.3125,5.337801608579088,1
23280,1994,2011-05-09 16:35:00,2011-12-08 18:51:00,133,133,214,4850,14.992481203007518,9.317757009345794,1
22956,1998,2010-12-01 12:23:00,2011-12-09 11:34:00,170,170,373,4850,11.75294117647059,5.35656836461126,1
21875,2000,2010-12-02 11:02:00,2011-12-09 09:08:00,111,111,372,4850,18.01801801801802,5.376344086021505,1
47559B,2001,2010-12-02 18:08:00,2011-12-09 08:48:00,241,241,372,4850,8.302904564315353,5.379032258064516,1
20982,2014,2010-12-01 11:41:00,2011-12-09 08:59:00,215,215,373,4850,9.367441860465116,5.399463806970509,1
23256,2016,2011-04-07 11:30:00,2011-12-09 12:50:00,323,324,247,4850,6.241486068111455,8.161943319838057,1
23571,2018,2011-10-21 14:23:00,2011-12-09 10:02:00,215,216,49,4850,9.386046511627907,41.183673469387756,1
20717,2034,2010-12-01 11:45:00,2011-12-08 20:01:00,231,231,373,4850,8.805194805194805,5.453083109919571,1
22644,2043,2010-12-01 09:41:00,2011-12-09 11:20:00,188,188,374,4850,10.867021276595745,5.462566844919786,1
23247,2048,2011-06-08 13:09:00,2011-12-08 15:37:00,271,271,184,4850,7.557195571955719,11.130434782608695,1
23002,2052,2011-02-16 16:56:00,2011-12-09 08:48:00,140,140,296,4850,14.657142857142857,6.9324324324324325,1
23145,2054,2011-04-21 10:52:00,2011-12-09 12:31:00,150,150,233,4850,13.693333333333333,8.815450643776824,1
21218,2058,2010-12-02 12:33:00,2011-12-08 15:31:00,202,203,372,4850,10.188118811881187,5.532258064516129,1
23328,2063,2011-08-10 16:01:00,2011-12-09 12:31:00,280,281,121,4850,7.367857142857143,17.049586776859503,1
22546,2064,2010-12-12 13:32:00,2011-12-08 16:58:00,59,59,362,4850,34.983050847457626,5.701657458563536,1
17091J,2066,2010-12-03 11:48:00,2011-12-09 11:20:00,87,87,371,4850,23.74712643678161,5.568733153638814,1
82486,2071,2010-12-01 09:02:00,2011-12-09 10:45:00,559,559,374,4850,3.704830053667263,5.537433155080214,1
23292,2081,2011-06-13 16:33:00,2011-12-08 15:03:00,164,164,178,4850,12.689024390243903,11.691011235955056,1
23122,2091,2011-06-17 11:38:00,2011-12-09 11:34:00,94,94,175,4850,22.24468085106383,11.948571428571428,1
23155,2094,2011-03-25 11:01:00,2011-12-08 15:31:00,111,111,259,4850,18.864864864864863,8.084942084942085,1
22994,2104,2011-02-16 16:56:00,2011-12-09 08:48:00,160,160,296,4850,13.15,7.108108108108108,1
22617,2153,2010-12-02 07:48:00,2011-12-09 09:38:00,422,424,373,4850,5.101895734597156,5.772117962466488,1
23334,2154,2011-08-08 14:37:00,2011-12-09 12:20:00,95,95,123,4850,22.673684210526314,17.51219512195122,1
23191,2159,2011-05-10 08:58:00,2011-12-08 15:09:00,245,245,213,4850,8.812244897959184,10.136150234741784,1
23380,2159,2011-09-05 12:00:00,2011-12-08 16:22:00,94,94,95,4850,22.96808510638298,22.726315789473684,1
23212,2175,2011-06-02 09:04:00,2011-12-08 15:41:00,145,145,190,4850,15.0,11.447368421052632,1
22571,2200,2010-12-01 12:27:00,2011-12-08 19:28:00,176,176,373,4850,12.5,5.898123324396783,1
22155,2201,2010-12-03 09:31:00,2011-12-09 10:51:00,85,85,372,4850,25.894117647058824,5.916666666666667,1
22749,2210,2010-12-01 08:34:00,2011-12-09 08:59:00,400,401,374,4850,5.525,5.909090909090909,1
85199S,2227,2010-12-01 13:54:00,2011-12-08 15:31:00,157,157,373,4850,14.184713375796179,5.970509383378016,1
22995,2228,2011-02-17 12:51:00,2011-12-08 18:42:00,183,183,295,4850,12.174863387978142,7.552542372881356,1
22584,2238,2010-12-01 13:17:00,2011-12-08 16:22:00,153,153,373,4850,14.627450980392156,6.0,1
23082,2260,2011-05-11 11:57:00,2011-12-09 08:59:00,262,263,212,4850,8.625954198473282,10.660377358490566,1
22619,2290,2010-12-01 10:29:00,2011-12-08 17:24:00,339,339,373,4850,6.755162241887906,6.13941018766756,1
23510,2297,2011-09-22 14:11:00,2011-12-08 15:31:00,94,95,78,4850,24.43617021276596,29.44871794871795,1
23356,2325,2011-08-22 12:52:00,2011-12-09 12:31:00,447,449,109,4850,5.201342281879195,21.3302752293578,1
22567,2346,2010-12-01 13:24:00,2011-12-09 12:20:00,181,182,373,4850,12.96132596685083,6.289544235924933,1
22493,2352,2010-12-01 14:05:00,2011-12-08 16:29:00,176,176,373,4850,13.363636363636363,6.305630026809651,1
22460,2368,2010-12-02 10:39:00,2011-12-09 12:31:00,162,162,373,4850,14.617283950617283,6.348525469168901,1
22153,2399,2010-12-01 11:45:00,2011-12-09 10:51:00,86,86,373,4850,27.8953488372093,6.431635388739946,1
51014C,2438,2010-12-01 14:54:00,2011-12-08 19:28:00,110,110,373,4850,22.163636363636364,6.536193029490617,1
22573,2440,2010-12-01 12:23:00,2011-12-09 10:51:00,154,154,373,4850,15.844155844155845,6.541554959785523,1
22141,2443,2010-12-01 11:49:00,2011-12-09 11:59:00,346,348,374,4850,7.0606936416184976,6.532085561497326,1
23236,2443,2011-06-08 12:44:00,2011-12-08 15:31:00,284,284,184,4850,8.602112676056338,13.277173913043478,1
21535,2450,2010-12-09 14:25:00,2011-12-08 17:24:00,309,310,365,4850,7.9288025889967635,6.712328767123288,1
21155,2458,2010-12-02 14:30:00,2011-12-08 15:54:00,354,354,372,4850,6.943502824858757,6.60752688172043,1
84029G,2465,2010-12-01 08:26:00,2011-12-09 11:26:00,318,319,374,4850,7.751572327044025,6.590909090909091,1
22964,2510,2010-12-01 11:29:00,2011-12-08 18:42:00,296,296,373,4850,8.47972972972973,6.729222520107238,1
23497,2511,2011-10-28 13:04:00,2011-12-08 18:22:00,171,172,42,4850,14.68421052631579,59.785714285714285,1
22597,2533,2010-12-01 14:38:00,2011-12-08 17:54:00,118,118,373,4850,21.466101694915253,6.79088471849866,1
23158,2536,2011-03-25 14:50:00,2011-12-08 15:31:00,187,187,259,4850,13.561497326203208,9.791505791505791,1
22398,2544,2010-12-03 14:54:00,2011-12-09 12:31:00,227,228,371,4850,11.20704845814978,6.857142857142857,1
23350,2584,2011-08-04 15:23:00,2011-12-09 12:19:00,246,246,127,4850,10.504065040650406,20.346456692913385,1
21899,2600,2010-12-02 14:09:00,2011-12-08 16:18:00,218,218,372,4850,11.926605504587156,6.989247311827957,1
84832,2606,2010-12-01 09:41:00,2011-12-09 12:31:00,188,188,374,4850,13.861702127659575,6.967914438502674,1
70006,2619,2010-12-02 16:00:00,2011-12-08 15:31:00,78,78,371,4850,33.57692307692308,7.059299191374663,1
23320,2628,2011-07-05 12:47:00,2011-12-09 11:34:00,309,310,157,4850,8.504854368932039,16.738853503184714,1
23376,2630,2011-09-01 11:30:00,2011-12-09 12:19:00,113,113,100,4850,23.27433628318584,26.3,1
23445,2647,2011-08-24 11:31:00,2011-12-09 08:59:00,94,94,107,4850,28.159574468085108,24.738317757009344,1
23173,2662,2011-05-10 10:34:00,2011-12-09 10:20:00,349,354,213,4850,7.6275071633237825,12.497652582159624,1
35961,2679,2010-12-01 14:38:00,2011-12-08 17:54:00,153,153,373,4850,17.50980392156863,7.18230563002681,1
22989,2693,2011-02-03 17:01:00,2011-12-08 20:01:00,311,311,309,4850,8.659163987138264,8.715210355987056,1
23506,2694,2011-09-22 12:02:00,2011-12-08 15:09:00,127,127,78,4850,21.212598425196852,34.53846153846154,1
21479,2699,2010-12-01 10:52:00,2011-12-09 11:56:00,376,378,374,4850,7.178191489361702,7.216577540106952,1
22730,2721,2010-12-01 10:47:00,2011-12-09 12:50:00,466,468,374,4850,5.839055793991417,7.275401069518717,1
20675,2728,2010-12-02 12:47:00,2011-12-08 15:31:00,223,223,372,4850,12.233183856502242,7.333333333333333,1
84536A,2729,2010-12-03 12:29:00,2011-12-08 15:03:00,221,221,371,4850,12.34841628959276,7.355795148247979,1
85049E,2741,2010-12-01 11:21:00,2011-12-09 12:20:00,335,335,374,4850,8.182089552238805,7.328877005347594,1
23313,2748,2011-07-12 15:15:00,2011-12-09 12:19:00,356,359,150,4850,7.719101123595506,18.32,1
23210,2750,2011-06-02 09:04:00,2011-12-09 10:51:00,154,154,191,4850,17.857142857142858,14.397905759162304,1
23367,2778,2011-09-22 11:46:00,2011-12-09 10:13:00,230,231,78,4850,12.078260869565218,35.61538461538461,1
15056BL,2779,2010-12-01 09:41:00,2011-12-09 10:20:00,291,291,374,4850,9.549828178694158,7.43048128342246,1
22507,2786,2010-12-02 09:29:00,2011-12-08 20:01:00,347,348,372,4850,8.028818443804035,7.489247311827957,1
22419,2803,2010-12-02 10:39:00,2011-12-08 19:57:00,157,157,372,4850,17.853503184713375,7.53494623655914,1
22999,2809,2011-02-17 12:51:00,2011-12-08 18:42:00,185,185,295,4850,15.183783783783785,9.522033898305084,1
22539,2821,2010-12-01 13:24:00,2011-12-09 10:20:00,85,85,373,4850,33.188235294117646,7.563002680965147,1
22711,2827,2010-12-14 12:11:00,2011-12-09 12:16:00,100,100,361,4850,28.27,7.8310249307479225,1
21313,2828,2010-12-02 11:41:00,2011-12-09 12:00:00,129,129,373,4850,21.92248062015504,7.581769436997319,1
22734,2839,2010-12-09 16:57:00,2011-12-09 10:51:00,326,329,365,4850,8.708588957055214,7.778082191780822,1
23507,2839,2011-09-22 14:11:00,2011-12-08 15:09:00,101,101,78,4850,28.10891089108911,36.3974358974359,1
21874,2845,2010-12-01 13:24:00,2011-12-09 08:48:00,193,194,373,4850,14.740932642487047,7.627345844504021,1
23349,2847,2011-08-04 15:23:00,2011-12-09 11:34:00,243,246,127,4850,11.716049382716049,22.41732283464567,1
23168,2849,2011-05-12 08:42:00,2011-12-09 12:00:00,219,220,212,4850,13.009132420091325,13.43867924528302,1
22667,2851,2010-12-01 13:24:00,2011-12-09 08:48:00,441,441,373,4850,6.464852607709751,7.64343163538874,1
16008,2892,2010-12-09 14:10:00,2011-12-09 08:48:00,70,70,365,4850,41.31428571428572,7.923287671232877,1
22028,2903,2010-12-02 10:39:00,2011-12-08 15:09:00,185,185,372,4850,15.691891891891892,7.803763440860215,1
85049A,2903,2010-12-01 09:56:00,2011-12-09 12:20:00,266,266,374,4850,10.913533834586467,7.762032085561497,1
21481,2919,2010-12-01 12:08:00,2011-12-09 11:59:00,378,379,373,4850,7.722222222222222,7.825737265415549,1
22466,2928,2010-12-01 09:58:00,2011-12-09 12:31:00,149,150,374,4850,19.651006711409394,7.828877005347594,1
22915,2928,2010-12-01 09:59:00,2011-12-09 12:31:00,133,133,374,4850,22.015037593984964,7.828877005347594,1
22835,2939,2010-12-01 10:52:00,2011-12-09 10:20:00,503,505,373,4850,5.842942345924453,7.879356568364611,1
23165,2950,2011-05-12 10:10:00,2011-12-09 08:48:00,220,220,211,4850,13.409090909090908,13.981042654028435,1
22549,2991,2010-12-01 11:21:00,2011-12-09 12:16:00,244,244,374,4850,12.258196721311476,7.997326203208556,1
23000,3042,2011-02-16 16:56:00,2011-12-09 08:48:00,205,205,296,4850,14.839024390243903,10.277027027027026,1
20996,3054,2010-12-08 12:08:00,2011-12-08 19:24:00,184,184,366,4850,16.597826086956523,8.344262295081966,1
23351,3054,2011-08-04 16:17:00,2011-12-09 10:20:00,270,271,127,4850,11.311111111111112,24.04724409448819,1
23198,3063,2011-06-22 14:24:00,2011-12-09 08:48:00,373,374,170,4850,8.211796246648793,18.01764705882353,1
22142,3070,2010-12-01 12:15:00,2011-12-08 19:29:00,319,321,373,4850,9.623824451410659,8.230563002680965,1
22716,3076,2010-12-01 11:41:00,2011-12-09 10:13:00,214,214,373,4850,14.373831775700934,8.246648793565683,1
21900,3081,2010-12-02 15:55:00,2011-12-08 16:18:00,265,265,372,4850,11.626415094339622,8.28225806451613,1
21523,3087,2010-12-01 09:41:00,2011-12-09 10:20:00,395,397,374,4850,7.815189873417721,8.254010695187166,1
POST,3119,2010-12-01 08:45:00,2011-12-09 12:16:00,1088,1098,374,4850,2.8667279411764706,8.33957219251337,1
22818,3138,2010-12-01 15:35:00,2011-12-08 19:29:00,162,162,373,4850,19.37037037037037,8.412868632707776,1
22113,3145,2010-12-01 12:03:00,2011-12-09 12:31:00,508,511,374,4850,6.190944881889764,8.409090909090908,1
20677,3157,2010-12-02 12:50:00,2011-12-08 15:31:00,219,220,372,4850,14.415525114155251,8.486559139784946,1
21098,3164,2010-12-01 12:49:00,2011-12-08 15:29:00,161,163,373,4850,19.652173913043477,8.482573726541554,1
